"FACEID","CHECKSTATUS","CREATEUSER","MODIFYUSER","DELETEUSER","CREATETIME","MODIFYTIME","DELETETIME","TITLEIMAGE","STARTTIMECODE","ENDTIMECODE","STARTFRAMEINDEX","ENDFRAMEINDEX","DELFLAG","VIDEOID","CREATEREQIP","DELETEREQIP","CHECKOUTSERVERID","FRAMEINDEX","SCORE","RECT","ACTORID","SCORESUM"
13552792,,,,,,,,,"","",,,,84826,"","",,17610,"0.604710","872, 301, 83, 111",145515,""
13552793,,,,,,,,,"","",,,,84826,"","",,17620,"0.831907","595, 201, 147, 207",2735,""
13552794,,,,,,,,,"","",,,,84826,"","",,17620,"0.559298","886, 305, 83, 106",145515,""
13552795,,,,,,,,,"","",,,,84826,"","",,17630,"0.870891","545, 238, 155, 205",2735,""
13552796,,,,,,,,,"","",,,,84826,"","",,17640,"0.759916","526, 311, 163, 209",2735,""
13552797,,,,,,,,,"","",,,,84826,"","",,17650,"0.729350","585, 249, 154, 208",2735,""
13552798,,,,,,,,,"","",,,,84826,"","",,17660,"0.603158","837, 209, 100, 122",145515,""
13552799,,,,,,,,,"","",,,,84826,"","",,17670,"0.610713","183, 169, 297, 374",89777,""
13552800,,,,,,,,,"","",,,,84826,"","",,17680,"0.646221","165, 166, 308, 372",89777,""
13552801,,,,,,,,,"","",,,,84826,"","",,17690,"0.621780","166, 154, 305, 361",89777,""
13552802,,,,,,,,,"","",,,,84826,"","",,17700,"0.643781","121, 166, 318, 396",89777,""
13552803,,,,,,,,,"","",,,,84826,"","",,17710,"0.638716","134, 175, 292, 350",89777,""
13552804,,,,,,,,,"","",,,,84826,"","",,17720,"0.614818","739, 117, 164, 219",145515,""
13552805,,,,,,,,,"","",,,,84826,"","",,17730,"0.654154","685, 78, 180, 209",145515,""
13552806,,,,,,,,,"","",,,,84826,"","",,17790,"0.661922","642, 186, 182, 229",145515,""
13552807,,,,,,,,,"","",,,,84826,"","",,17830,"0.647055","754, 152, 100, 141",2735,""
13552808,,,,,,,,,"","",,,,84826,"","",,17830,"0.713459","436, 124, 210, 280",145515,""
13554984,,,,,,,,,"","",,,,84826,"","",,65880,"0.799291","868, 178, 52, 65",1937,""
13554985,,,,,,,,,"","",,,,84826,"","",,65880,"0.544692","578, 203, 46, 61",140714,""
13554986,,,,,,,,,"","",,,,84826,"","",,65890,"0.816331","868, 177, 51, 65",1937,""
13554987,,,,,,,,,"","",,,,84826,"","",,65900,"0.838025","866, 178, 51, 66",1937,""
13554988,,,,,,,,,"","",,,,84826,"","",,65900,"0.502051","568, 204, 50, 62",140714,""
13554989,,,,,,,,,"","",,,,84826,"","",,65910,"0.808175","865, 172, 51, 68",1937,""
13554990,,,,,,,,,"","",,,,84826,"","",,65910,"0.528111","571, 205, 53, 67",140714,""
13554991,,,,,,,,,"","",,,,84826,"","",,65920,"0.771491","865, 177, 48, 65",1937,""
13554992,,,,,,,,,"","",,,,84826,"","",,65920,"0.516839","571, 204, 52, 66",140714,""
13554993,,,,,,,,,"","",,,,84826,"","",,65930,"0.800663","585, 164, 169, 244",145515,""
13554994,,,,,,,,,"","",,,,84826,"","",,65940,"0.835162","603, 172, 167, 239",145515,""
13554995,,,,,,,,,"","",,,,84826,"","",,65950,"0.916361","608, 176, 189, 257",145515,""
13554996,,,,,,,,,"","",,,,84826,"","",,65960,"0.949439","674, 202, 201, 257",145515,""
13554997,,,,,,,,,"","",,,,84826,"","",,65970,"0.960475","657, 224, 197, 247",145515,""
13554998,,,,,,,,,"","",,,,84826,"","",,65980,"0.965600","650, 216, 190, 241",145515,""
13554999,,,,,,,,,"","",,,,84826,"","",,65990,"0.961430","639, 210, 191, 253",145515,""
13555000,,,,,,,,,"","",,,,84826,"","",,66000,"0.953591","626, 212, 204, 262",145515,""
13555001,,,,,,,,,"","",,,,84826,"","",,66010,"0.841290","456, 186, 159, 199",1937,""
13555002,,,,,,,,,"","",,,,84826,"","",,66020,"0.855461","453, 188, 165, 209",1937,""
13555003,,,,,,,,,"","",,,,84826,"","",,66030,"0.836830","452, 184, 169, 222",1937,""
13555004,,,,,,,,,"","",,,,84826,"","",,66040,"0.848336","462, 177, 164, 217",1937,""
13555005,,,,,,,,,"","",,,,84826,"","",,66060,"0.519108","257, 134, 209, 289",2735,""
13555006,,,,,,,,,"","",,,,84826,"","",,66110,"0.721486","729, 186, 119, 156",140714,""
13555007,,,,,,,,,"","",,,,84826,"","",,66120,"0.744516","762, 187, 121, 157",140714,""
13555008,,,,,,,,,"","",,,,84826,"","",,66130,"0.737929","770, 183, 119, 162",140714,""
13555009,,,,,,,,,"","",,,,84826,"","",,66140,"0.750124","751, 189, 117, 157",140714,""
13555010,,,,,,,,,"","",,,,84826,"","",,66150,"0.783740","733, 186, 123, 166",140714,""
13555011,,,,,,,,,"","",,,,84826,"","",,66160,"0.694295","740, 193, 115, 158",140714,""
13555012,,,,,,,,,"","",,,,84826,"","",,66160,"0.569776","264, 260, 153, 203",89777,""
13555013,,,,,,,,,"","",,,,84826,"","",,66170,"0.700156","736, 191, 116, 159",140714,""
13555014,,,,,,,,,"","",,,,84826,"","",,66210,"0.834820","622, 161, 150, 205",145515,""
13555015,,,,,,,,,"","",,,,84826,"","",,66220,"0.881055","614, 190, 158, 203",145515,""
13555016,,,,,,,,,"","",,,,84826,"","",,66230,"0.901467","637, 199, 174, 213",145515,""
13555017,,,,,,,,,"","",,,,84826,"","",,66240,"0.925991","632, 177, 174, 237",145515,""
13555018,,,,,,,,,"","",,,,84826,"","",,66270,"0.510932","165, 208, 183, 226",2735,""
13555019,,,,,,,,,"","",,,,84826,"","",,66280,"0.933898","648, 198, 164, 219",145515,""
13555020,,,,,,,,,"","",,,,84826,"","",,66290,"0.747370","619, 165, 188, 263",145515,""
13555021,,,,,,,,,"","",,,,84826,"","",,66300,"0.837984","620, 183, 168, 249",145515,""
13555022,,,,,,,,,"","",,,,84826,"","",,66310,"0.885073","631, 179, 163, 225",145515,""
13555023,,,,,,,,,"","",,,,84826,"","",,66320,"0.868960","614, 173, 159, 221",145515,""
13555024,,,,,,,,,"","",,,,84826,"","",,66330,"0.756738","886, 187, 116, 156",140714,""
13555025,,,,,,,,,"","",,,,84826,"","",,66340,"0.770024","872, 179, 117, 163",140714,""
13555026,,,,,,,,,"","",,,,84826,"","",,66350,"0.729257","868, 171, 122, 165",140714,""
13555027,,,,,,,,,"","",,,,84826,"","",,66360,"0.762924","871, 180, 121, 164",140714,""
13555028,,,,,,,,,"","",,,,84826,"","",,66370,"0.760343","871, 177, 121, 163",140714,""
13555029,,,,,,,,,"","",,,,84826,"","",,66380,"0.783410","875, 180, 121, 164",140714,""
13555030,,,,,,,,,"","",,,,84826,"","",,66390,"0.798996","600, 168, 163, 222",1937,""
13555031,,,,,,,,,"","",,,,84826,"","",,66400,"0.875707","571, 187, 178, 232",1937,""
13555032,,,,,,,,,"","",,,,84826,"","",,66410,"0.811397","540, 181, 185, 247",1937,""
13555033,,,,,,,,,"","",,,,84826,"","",,66420,"0.853720","536, 169, 186, 258",1937,""
13555034,,,,,,,,,"","",,,,84826,"","",,66430,"0.864076","491, 177, 199, 257",1937,""
13555035,,,,,,,,,"","",,,,84826,"","",,66450,"0.859695","514, 157, 208, 270",1937,""
13555036,,,,,,,,,"","",,,,84826,"","",,66460,"0.835103","589, 164, 169, 226",1937,""
13555037,,,,,,,,,"","",,,,84826,"","",,66580,"0.962579","549, 198, 190, 243",135576,""
13555038,,,,,,,,,"","",,,,84826,"","",,66590,"0.965389","557, 200, 187, 242",135576,""
13555039,,,,,,,,,"","",,,,84826,"","",,66600,"0.970713","561, 198, 188, 240",135576,""
13555040,,,,,,,,,"","",,,,84826,"","",,66610,"0.956469","560, 201, 185, 241",135576,""
13555041,,,,,,,,,"","",,,,84826,"","",,66620,"0.951622","562, 214, 188, 232",135576,""
13555042,,,,,,,,,"","",,,,84826,"","",,66640,"0.892075","662, 250, 109, 142",4569,""
13555043,,,,,,,,,"","",,,,84826,"","",,66650,"0.908022","664, 252, 106, 139",4569,""
13555044,,,,,,,,,"","",,,,84826,"","",,66660,"0.905175","664, 251, 107, 139",4569,""
13555045,,,,,,,,,"","",,,,84826,"","",,66670,"0.905632","666, 253, 107, 138",4569,""
13555046,,,,,,,,,"","",,,,84826,"","",,66680,"0.526856","275, 189, 184, 234",135576,""
13555047,,,,,,,,,"","",,,,84826,"","",,67010,"0.544775","1070, 227, 26, 34",145515,""
13555048,,,,,,,,,"","",,,,84826,"","",,67030,"0.960232","459, 219, 217, 284",1937,""
13555049,,,,,,,,,"","",,,,84826,"","",,67040,"0.960938","462, 215, 218, 286",1937,""
13555050,,,,,,,,,"","",,,,84826,"","",,67050,"0.945809","466, 224, 213, 255",1937,""
13555051,,,,,,,,,"","",,,,84826,"","",,67060,"0.905121","450, 222, 209, 263",1937,""
13555052,,,,,,,,,"","",,,,84826,"","",,67070,"0.959927","460, 215, 215, 281",1937,""
13555053,,,,,,,,,"","",,,,84826,"","",,67080,"0.939911","468, 210, 211, 282",1937,""
13555054,,,,,,,,,"","",,,,84826,"","",,67090,"0.901900","473, 192, 210, 269",1937,""
13555055,,,,,,,,,"","",,,,84826,"","",,67100,"0.943805","447, 199, 217, 270",1937,""
13555056,,,,,,,,,"","",,,,84826,"","",,67110,"0.936285","468, 202, 224, 295",1937,""
13555057,,,,,,,,,"","",,,,84826,"","",,67120,"0.947158","453, 198, 233, 312",1937,""
13555058,,,,,,,,,"","",,,,84826,"","",,67130,"0.949209","391, 205, 218, 284",1937,""
13555059,,,,,,,,,"","",,,,84826,"","",,67240,"0.927096","649, 176, 181, 237",4569,""
13555060,,,,,,,,,"","",,,,84826,"","",,67250,"0.939230","649, 179, 181, 234",4569,""
13555061,,,,,,,,,"","",,,,84826,"","",,67260,"0.964936","637, 169, 187, 238",4569,""
13555062,,,,,,,,,"","",,,,84826,"","",,67270,"0.966713","638, 170, 187, 239",4569,""
13555063,,,,,,,,,"","",,,,84826,"","",,67280,"0.970552","637, 170, 188, 241",4569,""
13555064,,,,,,,,,"","",,,,84826,"","",,67290,"0.958451","638, 170, 190, 247",4569,""
13555065,,,,,,,,,"","",,,,84826,"","",,67300,"0.954561","636, 167, 191, 245",4569,""
13555066,,,,,,,,,"","",,,,84826,"","",,67310,"0.966936","636, 168, 190, 246",4569,""
13555067,,,,,,,,,"","",,,,84826,"","",,67320,"0.966685","633, 166, 194, 250",4569,""
13555068,,,,,,,,,"","",,,,84826,"","",,67330,"0.958817","633, 166, 193, 247",4569,""
13555069,,,,,,,,,"","",,,,84826,"","",,67340,"0.955650","632, 167, 196, 252",4569,""
13555070,,,,,,,,,"","",,,,84826,"","",,67350,"0.961248","630, 161, 205, 269",4569,""
13555071,,,,,,,,,"","",,,,84826,"","",,67360,"0.960443","624, 162, 206, 270",4569,""
13555072,,,,,,,,,"","",,,,84826,"","",,67370,"0.957042","625, 161, 202, 263",4569,""
13555073,,,,,,,,,"","",,,,84826,"","",,67380,"0.862024","605, 159, 81, 100",135576,""
13555074,,,,,,,,,"","",,,,84826,"","",,67380,"0.765172","963, 198, 73, 88",141481,""
13555075,,,,,,,,,"","",,,,84826,"","",,67390,"0.772386","966, 201, 70, 87",141481,""
13555076,,,,,,,,,"","",,,,84826,"","",,67390,"0.848212","603, 166, 75, 92",135576,""
13555077,,,,,,,,,"","",,,,84826,"","",,67400,"0.799657","970, 197, 72, 93",141481,""
13555078,,,,,,,,,"","",,,,84826,"","",,67400,"0.845796","599, 170, 77, 93",135576,""
13555079,,,,,,,,,"","",,,,84826,"","",,67410,"0.783809","966, 197, 74, 90",141481,""
13555080,,,,,,,,,"","",,,,84826,"","",,67410,"0.759917","594, 166, 78, 100",135576,""
13555081,,,,,,,,,"","",,,,84826,"","",,67420,"0.924663","400, 223, 210, 280",145515,""
13555082,,,,,,,,,"","",,,,84826,"","",,67430,"0.943170","374, 220, 213, 280",145515,""
13555083,,,,,,,,,"","",,,,84826,"","",,67440,"0.948681","344, 211, 226, 294",145515,""
13555084,,,,,,,,,"","",,,,84826,"","",,67450,"0.958671","356, 215, 220, 275",145515,""
13555085,,,,,,,,,"","",,,,84826,"","",,67460,"0.727178","395, 243, 209, 264",140714,""
13555086,,,,,,,,,"","",,,,84826,"","",,67470,"0.766862","407, 256, 213, 267",140714,""
13555087,,,,,,,,,"","",,,,84826,"","",,67480,"0.684648","431, 291, 193, 242",140714,""
13555088,,,,,,,,,"","",,,,84826,"","",,67490,"0.624639","432, 292, 208, 261",140714,""
13557687,,,,,,,,,"","",,,,84826,"","",,128780,"0.548668","511, 212, 107, 147",140714,""
13557688,,,,,,,,,"","",,,,84826,"","",,128790,"0.569692","491, 210, 106, 142",140714,""
13557689,,,,,,,,,"","",,,,84826,"","",,128790,"0.852190","829, 276, 116, 160",145515,""
13557690,,,,,,,,,"","",,,,84826,"","",,128810,"0.505167","526, 204, 29, 35",1937,""
13557691,,,,,,,,,"","",,,,84826,"","",,128820,"0.565252","527, 196, 28, 35",1937,""
13557692,,,,,,,,,"","",,,,84826,"","",,128860,"0.835079","480, 222, 201, 280",1937,""
13557693,,,,,,,,,"","",,,,84826,"","",,128870,"0.893611","567, 268, 193, 260",1937,""
13557694,,,,,,,,,"","",,,,84826,"","",,128880,"0.894265","551, 229, 193, 251",1937,""
13557695,,,,,,,,,"","",,,,84826,"","",,128890,"0.908887","483, 252, 189, 253",1937,""
13557696,,,,,,,,,"","",,,,84826,"","",,128900,"0.911980","524, 290, 176, 227",1937,""
13557697,,,,,,,,,"","",,,,84826,"","",,128910,"0.888937","300, 190, 205, 275",135576,""
13557698,,,,,,,,,"","",,,,84826,"","",,128920,"0.900403","403, 231, 196, 268",135576,""
13557699,,,,,,,,,"","",,,,84826,"","",,128930,"0.919148","414, 218, 204, 277",135576,""
13557700,,,,,,,,,"","",,,,84826,"","",,128940,"0.933991","398, 199, 208, 273",135576,""
13557701,,,,,,,,,"","",,,,84826,"","",,128950,"0.913612","425, 239, 204, 274",135576,""
13557702,,,,,,,,,"","",,,,84826,"","",,129050,"0.506984","713, 155, 43, 62",135576,""
13557703,,,,,,,,,"","",,,,84826,"","",,129050,"0.693174","476, 146, 46, 57",1937,""
13557704,,,,,,,,,"","",,,,84826,"","",,129060,"0.659992","735, 152, 56, 71",135576,""
13557705,,,,,,,,,"","",,,,84826,"","",,129060,"0.702608","488, 152, 52, 64",1937,""
13557706,,,,,,,,,"","",,,,84826,"","",,129070,"0.608382","732, 169, 59, 74",135576,""
13557707,,,,,,,,,"","",,,,84826,"","",,129070,"0.668503","452, 177, 53, 68",1937,""
13557708,,,,,,,,,"","",,,,84826,"","",,129080,"0.668195","779, 180, 55, 75",135576,""
13557709,,,,,,,,,"","",,,,84826,"","",,129080,"0.755936","468, 168, 58, 74",1937,""
13557710,,,,,,,,,"","",,,,84826,"","",,129080,"0.519998","211, 221, 52, 68",140714,""
13557711,,,,,,,,,"","",,,,84826,"","",,129090,"0.676920","792, 163, 58, 83",135576,""
13557712,,,,,,,,,"","",,,,84826,"","",,129090,"0.737062","489, 145, 63, 83",1937,""
13557713,,,,,,,,,"","",,,,84826,"","",,129100,"0.722447","810, 144, 63, 91",135576,""
13557714,,,,,,,,,"","",,,,84826,"","",,129100,"0.716314","469, 156, 63, 86",1937,""
13557715,,,,,,,,,"","",,,,84826,"","",,129100,"0.568575","315, 237, 61, 84",145515,""
13557716,,,,,,,,,"","",,,,84826,"","",,129110,"0.760543","865, 165, 78, 107",135576,""
13557717,,,,,,,,,"","",,,,84826,"","",,129110,"0.791586","510, 174, 74, 101",1937,""
13557718,,,,,,,,,"","",,,,84826,"","",,129110,"0.520140","133, 228, 60, 87",140714,""
13557719,,,,,,,,,"","",,,,84826,"","",,129120,"0.756652","883, 207, 80, 117",135576,""
13557720,,,,,,,,,"","",,,,84826,"","",,129120,"0.769569","499, 170, 86, 122",1937,""
13557721,,,,,,,,,"","",,,,84826,"","",,129130,"0.770212","930, 184, 96, 131",135576,""
13557722,,,,,,,,,"","",,,,84826,"","",,129130,"0.783160","470, 156, 91, 134",1937,""
13557723,,,,,,,,,"","",,,,84826,"","",,129140,"0.828237","537, 173, 108, 151",1937,""
13557724,,,,,,,,,"","",,,,84826,"","",,129140,"0.533331","1029, 163, 99, 141",135576,""
13557725,,,,,,,,,"","",,,,84826,"","",,129150,"0.796616","515, 165, 142, 206",1937,""
13557726,,,,,,,,,"","",,,,84826,"","",,129150,"0.776690","1032, 190, 123, 180",135576,""
13557727,,,,,,,,,"","",,,,84826,"","",,129280,"0.682581","429, 161, 232, 327",140714,""
13557728,,,,,,,,,"","",,,,84826,"","",,129290,"0.689204","492, 189, 213, 308",140714,""
13557729,,,,,,,,,"","",,,,84826,"","",,129300,"0.702897","523, 166, 236, 334",140714,""
13557730,,,,,,,,,"","",,,,84826,"","",,129310,"0.719068","519, 171, 234, 331",140714,""
13557731,,,,,,,,,"","",,,,84826,"","",,129320,"0.680784","507, 176, 243, 354",140714,""
13557732,,,,,,,,,"","",,,,84826,"","",,129430,"0.798790","552, 186, 211, 299",135576,""
13557733,,,,,,,,,"","",,,,84826,"","",,129440,"0.774137","565, 203, 198, 290",135576,""
13557734,,,,,,,,,"","",,,,84826,"","",,129450,"0.717239","581, 194, 197, 289",135576,""
13557735,,,,,,,,,"","",,,,84826,"","",,129460,"0.595930","590, 149, 284, 376",140714,""
13557736,,,,,,,,,"","",,,,84826,"","",,129470,"0.678357","588, 121, 298, 387",140714,""
13557737,,,,,,,,,"","",,,,84826,"","",,129480,"0.643764","597, 143, 270, 360",140714,""
13557738,,,,,,,,,"","",,,,84826,"","",,129590,"0.683750","548, 129, 275, 363",140714,""
13557739,,,,,,,,,"","",,,,84826,"","",,129600,"0.656321","630, 122, 282, 369",140714,""
13557740,,,,,,,,,"","",,,,84826,"","",,129610,"0.546563","777, 113, 289, 376",140714,""
13557741,,,,,,,,,"","",,,,84826,"","",,129620,"0.585260","671, 123, 284, 378",140714,""
13557742,,,,,,,,,"","",,,,84826,"","",,129630,"0.596429","564, 95, 272, 353",140714,""
13557743,,,,,,,,,"","",,,,84826,"","",,129640,"0.741055","587, 90, 229, 335",1937,""
13557744,,,,,,,,,"","",,,,84826,"","",,129660,"0.875551","584, 59, 270, 367",1937,""
13557745,,,,,,,,,"","",,,,84826,"","",,129670,"0.914489","549, 85, 279, 382",1937,""
13557746,,,,,,,,,"","",,,,84826,"","",,129680,"0.919891","573, 78, 304, 420",1937,""
13557747,,,,,,,,,"","",,,,84826,"","",,129690,"0.847009","402, 180, 206, 296",135576,""
13557748,,,,,,,,,"","",,,,84826,"","",,129710,"0.698391","396, 156, 220, 315",135576,""
13557749,,,,,,,,,"","",,,,84826,"","",,129720,"0.816893","402, 154, 212, 305",135576,""
13557750,,,,,,,,,"","",,,,84826,"","",,129730,"0.777915","404, 163, 218, 313",135576,""
13557751,,,,,,,,,"","",,,,84826,"","",,129740,"0.793851","409, 168, 216, 316",135576,""
13557752,,,,,,,,,"","",,,,84826,"","",,129750,"0.829682","415, 174, 214, 310",135576,""
13557753,,,,,,,,,"","",,,,84826,"","",,129760,"0.791940","421, 172, 213, 309",135576,""
13557754,,,,,,,,,"","",,,,84826,"","",,129770,"0.818249","417, 178, 208, 294",135576,""
13557755,,,,,,,,,"","",,,,84826,"","",,129780,"0.833254","413, 171, 211, 302",135576,""
13557756,,,,,,,,,"","",,,,84826,"","",,129790,"0.806262","415, 172, 208, 301",135576,""
13557757,,,,,,,,,"","",,,,84826,"","",,129800,"0.827378","410, 172, 211, 307",135576,""
13557758,,,,,,,,,"","",,,,84826,"","",,129810,"0.848276","409, 178, 209, 301",135576,""
13557759,,,,,,,,,"","",,,,84826,"","",,129820,"0.833969","411, 177, 209, 299",135576,""
13557760,,,,,,,,,"","",,,,84826,"","",,129830,"0.946047","643, 95, 284, 389",1937,""
13557761,,,,,,,,,"","",,,,84826,"","",,129840,"0.963506","617, 106, 278, 387",1937,""
13557762,,,,,,,,,"","",,,,84826,"","",,129850,"0.960493","617, 110, 277, 379",1937,""
13557763,,,,,,,,,"","",,,,84826,"","",,129940,"0.883011","510, 185, 216, 306",135576,""
13557764,,,,,,,,,"","",,,,84826,"","",,129950,"0.926640","534, 192, 201, 290",135576,""
13557765,,,,,,,,,"","",,,,84826,"","",,129960,"0.915580","556, 198, 196, 285",135576,""
13557766,,,,,,,,,"","",,,,84826,"","",,129970,"0.933496","537, 199, 205, 295",135576,""
13557767,,,,,,,,,"","",,,,84826,"","",,129980,"0.944178","537, 203, 203, 286",135576,""
13557768,,,,,,,,,"","",,,,84826,"","",,129990,"0.946841","531, 199, 205, 293",135576,""
13557769,,,,,,,,,"","",,,,84826,"","",,130000,"0.920370","512, 199, 220, 316",135576,""
13557770,,,,,,,,,"","",,,,84826,"","",,130010,"0.900812","504, 187, 233, 334",135576,""
13557771,,,,,,,,,"","",,,,84826,"","",,130020,"0.942649","533, 192, 221, 315",135576,""
13557772,,,,,,,,,"","",,,,84826,"","",,130030,"0.947633","540, 200, 215, 302",135576,""
13557773,,,,,,,,,"","",,,,84826,"","",,130040,"0.947845","518, 185, 230, 306",135576,""
13557774,,,,,,,,,"","",,,,84826,"","",,130050,"0.965707","585, 131, 277, 370",1937,""
13557775,,,,,,,,,"","",,,,84826,"","",,130060,"0.969914","584, 132, 273, 362",1937,""
13557776,,,,,,,,,"","",,,,84826,"","",,130070,"0.971148","585, 132, 269, 361",1937,""
13557777,,,,,,,,,"","",,,,84826,"","",,130080,"0.972131","586, 131, 274, 364",1937,""
13557778,,,,,,,,,"","",,,,84826,"","",,130100,"0.651907","387, 201, 184, 245",145515,""
13557779,,,,,,,,,"","",,,,84826,"","",,130160,"0.907061","497, 184, 214, 314",135576,""
13557780,,,,,,,,,"","",,,,84826,"","",,130170,"0.899965","481, 188, 221, 313",135576,""
13557781,,,,,,,,,"","",,,,84826,"","",,130180,"0.900531","489, 192, 216, 317",135576,""
13557782,,,,,,,,,"","",,,,84826,"","",,130190,"0.901039","479, 187, 218, 322",135576,""
13557783,,,,,,,,,"","",,,,84826,"","",,130200,"0.902325","493, 193, 212, 312",135576,""
13557784,,,,,,,,,"","",,,,84826,"","",,130210,"0.818966","499, 201, 208, 306",135576,""
13557785,,,,,,,,,"","",,,,84826,"","",,130220,"0.863279","516, 188, 216, 315",135576,""
13557786,,,,,,,,,"","",,,,84826,"","",,130230,"0.860902","626, 193, 210, 305",135576,""
13557787,,,,,,,,,"","",,,,84826,"","",,130240,"0.790293","723, 193, 213, 314",135576,""
13557788,,,,,,,,,"","",,,,84826,"","",,130400,"0.704342","662, 238, 54, 66",141481,""
13557789,,,,,,,,,"","",,,,84826,"","",,130410,"0.570519","648, 244, 56, 70",141481,""
13557790,,,,,,,,,"","",,,,84826,"","",,130420,"0.623428","651, 226, 57, 69",141481,""
13557791,,,,,,,,,"","",,,,84826,"","",,130430,"0.734562","662, 250, 62, 78",141481,""
13552809,,,,,,,,,"","",,,,84826,"","",,17840,"0.599235","812, 165, 103, 141",2735,""
13552810,,,,,,,,,"","",,,,84826,"","",,17840,"0.805468","431, 124, 230, 295",145515,""
13552811,,,,,,,,,"","",,,,84826,"","",,17850,"0.845645","429, 151, 219, 275",145515,""
13552812,,,,,,,,,"","",,,,84826,"","",,17850,"0.611632","875, 168, 103, 142",2735,""
13552813,,,,,,,,,"","",,,,84826,"","",,17860,"0.590479","929, 161, 106, 140",2735,""
13552814,,,,,,,,,"","",,,,84826,"","",,17860,"0.778206","418, 166, 232, 294",145515,""
13552815,,,,,,,,,"","",,,,84826,"","",,17870,"0.545963","969, 154, 107, 146",2735,""
13552816,,,,,,,,,"","",,,,84826,"","",,17870,"0.732454","367, 156, 292, 380",145515,""
13552817,,,,,,,,,"","",,,,84826,"","",,17880,"0.657922","1031, 148, 109, 156",2735,""
13552818,,,,,,,,,"","",,,,84826,"","",,17880,"0.784852","345, 173, 291, 393",145515,""
13552819,,,,,,,,,"","",,,,84826,"","",,17890,"0.799416","299, 191, 289, 391",145515,""
13552820,,,,,,,,,"","",,,,84826,"","",,17890,"0.701474","1092, 132, 113, 163",2735,""
13552821,,,,,,,,,"","",,,,84826,"","",,17970,"0.958461","788, 163, 227, 291",2735,""
13552822,,,,,,,,,"","",,,,84826,"","",,17980,"0.951821","794, 136, 256, 317",2735,""
