"MUSICID","VIDEOID","STARTTIMECODE","ENDTIMECODE","STARTFRAMEINDEX","ENDFRAMEINDEX","SEQUENCE","ALBUM_PACKAGELANGUAGE","ALBUM_TITLEOFFICIAL","ALBUM_YEAR","ALBUM_GENRELEVEL1","ALBUM_GENRELEVEL2","ALBUM_GENRELEVEL3","ALBUM_ALBUMLABEL","ALBUM_TOTALINSET","ALBUM_DISCINSET","ALBUM_TRACKCOUNT","ALBUM_COVERARTURL","ALBUM_TRACK_TRACKGNID","ALBUM_TRACK_TRACKNUMBER","ALBUM_TRACK_TITLEOFFICIAL","CREATETIME","CREATEUSER","CREATEREQIP","MODIFYTIME","MODIFYUSER","DELETETIME","DELETEUSER","DELETEREQIP","DELFLAG","CHECKSTATUS","CHECKOUTSERVERID","ALBUM_CREDIT_NAMEOFFICIAL","ALBUM_CREDIT_ORIGINLEVEL1","ALBUM_CREDIT_ORIGINLEVEL2","ALBUM_CREDIT_ORIGINLEVEL3","ALBUM_CREDIT_ORIGINLEVEL4","ALBUM_CREDIT_ERALEVEL1","ALBUM_CREDIT_ERALEVEL2","ALBUM_CREDIT_ERALEVEL3","ALBUM_CREDIT_ARTISTTYPELEVEL1","ALBUM_CREDIT_ARTISTTYPELEVEL2","ISDUPLICATION","CHUBFILENAME","CHUBFILEPATH","SCENECHUBFILEPATH","SCENECHUBFILENAME","USELIMIT"
426122,84826,"00:59:16;00","00:59:22;23",85236,85403,508,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651791-B00CFF997C1C6FC5197BFC9AF9EA1A09",10,"We Got A Job To Do",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426123,84826,"00:59:23;00","00:59:29;23",85404,85571,509,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651791-B00CFF997C1C6FC5197BFC9AF9EA1A09",10,"We Got A Job To Do",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426124,84826,"00:59:30;00","00:59:36;23",85572,85739,510,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426125,84826,"00:59:37;00","00:59:43;23",85740,85907,511,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426126,84826,"00:59:44;00","00:59:50;23",85908,86075,512,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426127,84826,"00:59:51;00","00:59:57;23",86076,86243,513,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426128,84826,"00:59:58;00","01:00:04;23",86244,86411,514,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426129,84826,"01:00:05;00","01:00:11;23",86412,86579,515,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651801-CEC08F7F762301653494B4431F6D11CE",11,"You Die We Die",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426130,84826,"01:00:12;00","01:00:18;23",86580,86747,516,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651801-CEC08F7F762301653494B4431F6D11CE",11,"You Die We Die",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426131,84826,"01:00:19;00","01:00:25;23",86748,86915,517,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426132,84826,"01:00:26;00","01:00:32;23",86916,87083,518,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426133,84826,"01:00:33;00","01:00:39;23",87084,87251,519,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651801-CEC08F7F762301653494B4431F6D11CE",11,"You Die We Die",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426134,84826,"01:00:40;00","01:00:46;23",87252,87419,520,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651801-CEC08F7F762301653494B4431F6D11CE",11,"You Die We Die",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426135,84826,"01:00:47;00","01:00:53;23",87420,87587,521,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426136,84826,"01:00:54;00","01:01:00;23",87588,87753,522,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426137,84826,"01:01:01;00","01:01:07;23",87754,87921,523,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426138,84826,"01:01:08;00","01:01:14;23",87922,88089,524,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426139,84826,"01:01:15;00","01:01:21;23",88090,88257,525,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426140,84826,"01:01:22;00","01:01:28;23",88258,88425,526,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426141,84826,"01:01:29;00","01:01:35;23",88426,88593,527,"","",0,"","","","",0,0,0,"","",0,"",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426142,84826,"01:01:36;00","01:01:42;23",88594,88761,528,"영어","Swing Batta Swing",1993,"R&B/힙합","힙합/랩","기타 힙합/랩","East West Germany",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/2762/5CE4/E20E/BA29_large_front.jpg?cid=285322488","241726462-39663CA6B9FB1A474494A5B4FE811A12",1,"Come Baby Come",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"K7","북아메리카","미국","뉴욕","뉴욕시티","1990년대","90년대 중반","90년대 중반","남성","남성",,"","","","",
426143,84826,"01:01:43;00","01:01:49;23",88762,88929,529,"영어","Swing Batta Swing",1993,"R&B/힙합","힙합/랩","기타 힙합/랩","East West Germany",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/2762/5CE4/E20E/BA29_large_front.jpg?cid=285322488","241726462-39663CA6B9FB1A474494A5B4FE811A12",1,"Come Baby Come",20190621154547,1,"",20190621154547,1,0,0,"",0,0,0,"K7","북아메리카","미국","뉴욕","뉴욕시티","1990년대","90년대 중반","90년대 중반","남성","남성",,"","","","",
426175,84826,"01:05:27;00","01:05:33;23",94130,94297,561,"","",0,"","","","",0,0,0,"","",0,"",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426176,84826,"01:05:34;00","01:05:40;23",94298,94465,562,"","",0,"","","","",0,0,0,"","",0,"",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426177,84826,"01:05:41;00","01:05:47;23",94466,94633,563,"","",0,"","","","",0,0,0,"","",0,"",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426178,84826,"01:05:48;00","01:05:54;23",94634,94801,564,"","",0,"","","","",0,0,0,"","",0,"",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426179,84826,"01:05:55;00","01:06:01;23",94802,94967,565,"","",0,"","","","",0,0,0,"","",0,"",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426180,84826,"01:06:02;00","01:06:08;23",94968,95135,566,"","",0,"","","","",0,0,0,"","",0,"",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426181,84826,"01:06:09;00","01:06:15;23",95136,95303,567,"","",0,"","","","",0,0,0,"","",0,"",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426182,84826,"01:06:16;00","01:06:22;23",95304,95471,568,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426183,84826,"01:06:23;00","01:06:29;23",95472,95639,569,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426184,84826,"01:06:30;00","01:06:36;23",95640,95807,570,"","",0,"","","","",0,0,0,"","",0,"",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426185,84826,"01:06:37;00","01:06:43;23",95808,95975,571,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426186,84826,"01:06:44;00","01:06:50;23",95976,96143,572,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426187,84826,"01:06:51;00","01:06:57;23",96144,96311,573,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426188,84826,"01:06:58;00","01:07:04;23",96312,96477,574,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426189,84826,"01:07:05;00","01:07:11;23",96478,96645,575,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426190,84826,"01:07:12;00","01:07:18;23",96646,96813,576,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426191,84826,"01:07:19;00","01:07:25;23",96814,96981,577,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426192,84826,"01:07:26;00","01:07:32;23",96982,97149,578,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426193,84826,"01:07:33;00","01:07:39;23",97150,97317,579,"영어","Hemisphere of Shadows",2011,"팝/록","메탈 및 하드 록","스토너 록","Kemado Records",1,1,8,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7651/0B2C/6E2A/9BF6_large_front.jpg?cid=285322488","261735062-57622713C034EA7843E9B419BFEA2368",3,"The Last Goodbye",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Danava","북아메리카","미국","오레곤","포틀랜드, 오레곤","2000년대","2000년대","2000년대","남성","남성 그룹",,"","","","",
426194,84826,"01:07:40;00","01:07:46;23",97318,97485,580,"영어","SweetSexySavage (Deluxe)",2017,"R&B/힙합","R&B/소울","네오-소울","TSNMI / Atlantic",1,1,19,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/B541/B137/33F5/F4A4_large_front.jpg?cid=285322488","685668912-FEBCC820DCF42E26E332446076A49D04",19,"Gangsta (From ""Suicide Squad The Album"")",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Kehlani","북아메리카","미국","캘리포니아","오클랜드, 캘리포니아","2010년대","2010년대 중반","2010년대 중반","여성","여성",,"","","","",
426195,84826,"01:07:47;00","01:07:53;23",97486,97653,581,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426196,84826,"01:07:54;00","01:08:00;23",97654,97819,582,"영어","Suicide Squad: The Album - Collector's Edition",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","Atlantic / Warner",1,1,17,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0D69/3378/DB37/AAAB_large_front.jpg?cid=285322488","658796080-A8E29A41F0A27E97DC4A61B614F9A34E",5,"Gangsta (Harley Quinn & Joker Flashback Version)",20190621154548,1,"",20190621154548,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
425614,84826,"00:00:00;00","00:00:06;23",0,167,0,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425615,84826,"00:00:07;00","00:00:13;23",168,335,1,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425616,84826,"00:00:14;00","00:00:20;23",336,503,2,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425617,84826,"00:00:21;00","00:00:27;23",504,671,3,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425618,84826,"00:00:28;00","00:00:34;23",672,839,4,"한국어","Great Expectation, Part 1: Politics & Social Change",2004,"한국 팝 및 록","한국 힙합","한국 힙합","Brand New Stardom/LOEN Entertainment",1,1,14,"","56503001-FA17C29986102DD87A4E6E30C5AA961F",8,"일탈",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"조PD","아시아","대한민국","대한민국","대한민국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425619,84826,"00:00:35;00","00:00:41;23",840,1007,5,"한국어","Great Expectation, Part 1: Politics & Social Change",2004,"한국 팝 및 록","한국 힙합","한국 힙합","Brand New Stardom/LOEN Entertainment",1,1,14,"","56503001-FA17C29986102DD87A4E6E30C5AA961F",8,"일탈",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"조PD","아시아","대한민국","대한민국","대한민국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425620,84826,"00:00:42;00","00:00:48;23",1008,1175,6,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425621,84826,"00:00:49;00","00:00:55;23",1176,1343,7,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425622,84826,"00:00:56;00","00:01:02;23",1344,1509,8,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425623,84826,"00:01:03;00","00:01:09;23",1510,1677,9,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425624,84826,"00:01:10;00","00:01:16;23",1678,1845,10,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425625,84826,"00:01:17;00","00:01:23;23",1846,2013,11,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425626,84826,"00:01:24;00","00:01:30;23",2014,2181,12,"영어","American Chart Mania1964",2015,"팝/록","얼터너티브 팝/록","얼터너티브 팝","",1,1,46,"","618458863-90E463E9441D23FEB1E95ADC5E90F4FC",1,"The House Of The Rising Sun",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"American Chart Mania","","","","","","","","","",,"","","","",
425627,84826,"00:01:31;00","00:01:37;23",2182,2349,13,"영어","The Animals [U.S. Album]",1964,"팝/록","서부 록","영국 인베이젼 록","MGM",1,1,13,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/4F90/30D0/838D/C73D_large_front.jpg?cid=285322488","385254443-D8CE087FD39865C507D20BCA44E2B66B",1,"House Of The Rising Sun",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"The Animals","서유럽","연합 왕국, 영국","영국","영국","1960년대","60년대 중반","60년대 중반","남성","남성 그룹",,"","","","",
425628,84826,"00:01:38;00","00:01:44;23",2350,2517,14,"","",0,"","","","",0,0,0,"","",0,"",20190621154541,1,"",20190621154541,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
